Unnamed: 0,date,user,id,retweet_count,like_count,tweet_location,tweet_content,Airline,airline_sentiment,airline_sentiment_confidence,latitude,longitude,Predicted_Sentiment,Sentiment_Confidence,Sentiment_Method
1084,2020-07-23 15:29:19+00:00,FlightModeblog,1.28632e+18,0,0,,"#Spicejet has been designated as an âIndian scheduled carrierâ to operate flights between #India and the US.
#aviation #avgeek #avgeeks #flights #travel #Traveler #US #USA https://t.co/vrvDGNrlei via @BTUK",spicejet,negative,0.7058,18.4333,79.15,Neutral,0.557697308063507,ensemble
6580,2020-06-10 12:17:42+00:00,Surendr24673000,1.27069e+18,0,0,,"I have not done the journey from Coimbatore to Delhi on 08 May 20, AI 548 and 04 Jun 20 Delhi to Coimbatore AI 547 due to canceled flight. 
So please refund my full money earliest.
Surendra Singh
FLight Booking Reference No Z3LFR
#AirIndia
#customercareairindia",airindia,neutral,0.6657,28.66,77.23,Negative,0.4366960644721985,ensemble
4905,2020-06-23 13:08:28+00:00,iamthoufeek,1.27542e+18,0,0,"Dubai, UAE","Shame on you!

#AirIndia 
#VandeBharatMission
@DrSJaishankar https://t.co/2jZ5zo1sNs",airindia,positive,1.0,17.7333,83.3167,Negative,0.6506300301551818,ensemble
6613,2020-06-10 08:51:32+00:00,PingaleRonak,1.27064e+18,1,1,,"@airindiain For the flights from London to Delhi/Mumbai, the booking page just shows No Flights for any date you select.
Such an inconvenience and poor service. No proper instructions given at all.
#airindia https://t.co/k0BT54oKYm",airindia,negative,1.0,23.7928,86.435,Negative,0.801257845211029,ensemble
965,2020-07-24 08:01:29+00:00,Pinkiestcow,1.28657e+18,0,0,,"AI taking is employees for granted yet again! #AirIndia
#government Pay Cuts Can Trigger ""Desperate, Extreme Acts"", Say Air India Pilots - NDTV https://t.co/TcavQJiDYL",airindia,negative,1.0,22.8,86.1833,Negative,0.7067052048683166,ensemble
3660,2020-07-02 22:03:26+00:00,_meetaparekh,1.27881e+18,0,2,,Phase 4 just opened up and all flights are already sold out. Is there a schedule for phase 5 that we can book on? Desperately trying to bring my mom back into the USA. #VandeBharatMission #phase4 #airindia,airindia,negative,1.0,25.4486,78.5696,Neutral,0.31415673494338986,ensemble
4778,2020-06-24 13:55:16+00:00,TheHansIndiaWeb,1.27579e+18,0,1,Hyderabad,"No passengers, residents or not, will be allowed on repatriation flights to Dubai: UAE tells Air India #UnitedArabEmirates #AirIndia #UAE #Dubai https://t.co/jHBNHyN2ct",airindia,neutral,0.7013,23.55,87.32,Neutral,0.39928557872772213,ensemble
3265,2020-07-06 13:36:48+00:00,FauzanFazl,1.28013e+18,1,2,,@aeroTELEGRAPH @TPGCapital @tpg @mubadala #ADIA @JetAirways is available in OnePlusOne Offer. Any investor taking over JetAirways will eventually end up buying 2 Airlines #JetAirways &amp; #JetLite formerly #AirSahara JetAirways has 2 Air Operator Certificates (AOC) #9W #JetRevival #MakeJetFlyAgain,jetairways,negative,1.0,13.9304,75.56,Neutral,0.432177472114563,ensemble
1902,2020-07-17 02:23:29+00:00,AmbujTripathi52,1.28395e+18,0,4,,"Inspired by self-reliant India, 

Air India made its employees self-reliant and sent them on leave for 5 years without paying salary.#AirIndia https://t.co/kvEJhTG5Xg",airindia,neutral,0.667,27.18,78.02,Neutral,0.3982284307479858,ensemble
5070,2020-06-22 10:28:51+00:00,Vasanth48404091,1.27501e+18,3,2,,@HardeepSPuri @MoCA_GoI @AAI_Official @PIB_India @airindiain @flyspicejet @airvistara @goairlinesindia @MIB_India @ushapadhee1996 Thank you for the wonderful support. Please support us in getting refund smoothly. To get refund from #airindia Our daily job becomes only follow up. Please help sir.. Now we have to pay to the bank huge amount. @airindiain Please dont give credit shell.,airindia,negative,1.0,15.48,73.83,Positive,0.708079675769806,ensemble
6717,2020-06-09 15:50:01+00:00,kanika_del,1.27038e+18,0,0,"New Delhi, India",Please respond to me. #happyeasygo #spicejet #flights #cancellation,spicejet,negative,1.0,29.1489,75.7367,Neutral,0.33571811914443966,ensemble
1393,2020-07-21 09:34:18+00:00,mitalben,1.28551e+18,0,0,,@AusHCIndia #please workout Canberra option as sydney is not far away please sir u understand #ASAP #AirIndia #reschedule tickets #please,airindia,negative,0.7087,30.318,78.029,Neutral,0.4486672353744507,ensemble
2890,2020-07-09 19:39:50+00:00,latestly,1.28131e+18,0,2,"Mumbai, India","#AirIndia Pilots Association Demands Ministry of #CivilAviation And #AIOfficials to Clear Long Pending Dues or Allow Pilots to Quit Airline
#AirIndiaPilotsAssociation #CoronavirusPandemic 
@airindiain 
https://t.co/wNMVWYZ1z7",airindia,positive,1.0,11.1075,77.3398,Neutral,0.3615012145042419,ensemble
429,2020-07-29 02:11:49+00:00,moneycontrolcom,1.2883e+18,4,9,Mumbai,".@jetairways' net loss ballooned to Rs 5,538 Cr. The results underline its delicate financial condition, &amp; the operations have been grounded since April 2019. Details â¤µï¸ 

#JetAirways #Aviation 

https://t.co/2XYTf2dxL3",jetairways,positive,0.6655,26.1667,91.7667,Negative,0.43889506177902216,ensemble
620,2020-07-27 07:49:52+00:00,Arsh95042807,1.28766e+18,0,4,,The corona pandemic have already hit international students so hard please don't elongate our pain let us travel #JustinTrudeau #InternationalStudents #Canada #aircanada #AirIndia #JusticeForStudents,airindia,negative,0.6633,15.36,75.125,Negative,0.5180090308189392,ensemble
3544,2020-07-04 03:39:43+00:00,Indsamachar,1.27926e+18,2,1,India,"One of Air Indiaâs cabin crew that recently operated one of the evacuation flights between Mumbai and Newark in the United States has tested positive for Covid-19, said officials aware of the developments.

#Airindia #COVID19
https://t.co/YN0IbXINjr",Unknown,negative,1.0,27.2172,77.49,Neutral,0.4082849264144897,ensemble
6213,2020-06-13 13:09:20+00:00,angadmd,1.27179e+18,0,0,,I think @airindiain intensional not allowing other flights to come knowing there is demand they are not capable to handle so they want to earn loss by charging double in limited seats instead increasing using al feet @HardeepSPuri @ndtv @PMOIndia #AirIndia,airindia,neutral,0.7033,26.847,80.947,Negative,0.6336963747024535,ensemble
1835,2020-07-17 11:55:06+00:00,GoNews_India,1.28409e+18,2,1,,"#AirIndiaâs Casual Workers Move Bombay High Court Seeking Work After #Lockdown

Read here - 
https://t.co/szXzE6vpql",airindia,negative,0.6731,29.4004,76.97,Neutral,0.48538227081298824,ensemble
2627,2020-07-12 15:27:41+00:00,PreetiS54407179,1.28234e+18,17,17,,"Plz help usðð#BringBackIndianStudents 
#alokdimri
#PMOIndia
#AirIndia 
#HardeepSpuri 
#NarendraModi 
#DrSjaisankar https://t.co/RoAPCOfrmZ",airindia,negative,1.0,20.417,72.85,Neutral,0.3573606491088867,ensemble
5072,2020-06-22 10:02:38+00:00,adarshsnair23_,1.27501e+18,0,3,"Faridkot, India","Travelling during Covid-19 be like this..ðð
Last travelled 11 days ago still no symptoms of Covid-19 
Successfully survived Covid ððð
#COVID19Pandemic #vistara #CoronaVirusUpdates #StayHomeStaySafe https://t.co/xuHpoHFVlr",vistara,negative,0.6869,10.5626,72.6369,Neutral,0.3542678475379944,ensemble
3734,2020-07-01 20:07:13+00:00,redorangekhan,1.27842e+18,1,3,"Riyadh, Kingdom of Saudi Arabia","@kunalkamra88 look they have cancelled the flight the flight for standard passengers in foreign country after making all the arrangements from the concerned authorities,they have hurt the sentiments of the indian citizens from KSA
#indigoairlines #AsaduddinOwaisi  #coronavirus https://t.co/7HuRVEtqQt",indigo,negative,1.0,28.9958,77.0114,Negative,0.7142167656898498,ensemble
2758,2020-07-11 08:25:35+00:00,DainikH,1.28187e+18,0,0,Haridwar (UK)/Saharanpur (UP),Air India ends services of trainee cabin crew citing aviation scenario #AirIndia #trainee #cabincrew #aviationscenario https://t.co/AeLkrptuOI,airindia,negative,0.6878,22.67,88.37,Neutral,0.35354501008987427,ensemble
4058,2020-06-29 17:26:34+00:00,Srijit_mazumder,1.27765e+18,0,0,"Kolkata, India","@airindiain Hi, there I carry 10,000mah power bank allowed in cabin baggage #AirIndia my flight is Bangalore to Kolkata!",airindia,positive,0.6307,25.35,74.6333,Neutral,0.5251994848251342,ensemble
4920,2020-06-23 11:52:30+00:00,HinaIyer,1.2754e+18,5,3,,#indiatoUAE @vijayrupanibjp please start flights from Ahmedabad to Dubai. 100s of UAE residents are stranded here in Gujarat. Have some mercy on us and speak on our behalf. @PMOIndia @HardeepSPuri @DrSJaishankar @AmitShah @tv9gujarati @TimesNow @republic @narendramodi #AirIndia https://t.co/gOOqjLIYyc,airindia,negative,1.0,19.18,72.9633,Neutral,0.35615547895431515,ensemble
712,2020-07-26 08:23:21+00:00,khabri_lal,1.2873e+18,3,17,India,#spicejet will declare Q4 &amp; full year results for last financial year on 29th July https://t.co/vAxlMhkzHX,spicejet,negative,1.0,15.2667,76.4,Neutral,0.5687046647071838,ensemble
1103,2020-07-23 14:09:41+00:00,latestly,1.2863e+18,0,1,"Mumbai, India","#AirIndia Says No Employee to be Laid Off, No Reduction in Basic Pay, #DA or #HRA 
#MinistryofCivilAviation #ICPA 
@airindiain @MoCA_GoI
https://t.co/VbmrLEq9CQ",airindia,positive,0.6349,18.8,79.45,Neutral,0.4372534275054932,ensemble
5928,2020-06-15 00:46:00+00:00,mujeebmkasim,1.27233e+18,0,0,Saudi Arabia,The #AirIndia staffs act was very rude they stay inside the office under AC and come outside and check frequently that no body violate the queue and replied to me that any complaints you should goto #IndianEmbassyRiyadh not to us. https://t.co/HI3EqLSFWk,airindia,negative,1.0,15.15,76.915,Negative,0.6989317815780639,ensemble
2189,2020-07-15 16:13:14+00:00,KhaderPathan1,1.28343e+18,0,0,"Bengaluru, India","Ninja technique for laying off employees and evade legal consequences. 
#NewIndia 
#AirIndia https://t.co/7lvpQE5KRA",airindia,negative,1.0,16.9833,81.7833,Negative,0.33021107912063596,ensemble
5087,2020-06-22 06:45:25+00:00,air_crews,1.27496e+18,0,1,"Indore, India","Flight Attendant (Bilingual) Air Canada

https://t.co/jpVJnxTzLM

#Aircanada #flightattendant #helpinghands #jobopportunity #travel #employment #job #Aviationjob #Aviation #AIRINDIA #Airindiapilot #Covid19 #Airline #Aviationindustry #pilot #Airlineindustry #pilotlife",Unknown,negative,1.0,26.4725,80.3311,Neutral,0.4581352472305298,ensemble
6536,2020-06-10 18:07:17+00:00,cloud_maha,1.27078e+18,1,0,India,"@flyspicejet 4) Finally customer amount still remains in credit shell till Feb, 2021, then happy #looting  #SpiceJet
#loot #creditshell #credit #shell @DGCAIndia @HardeepSPuri",spicejet,negative,1.0,18.4333,79.15,Neutral,0.5006997585296631,ensemble
2966,2020-07-08 20:19:18+00:00,niyati_joshi15,1.28096e+18,0,0,"London, England",@airindiain 7th tweet. One month. No response. No refund. No shame. No courtesy. Out of money in London. Please have little mercy ðð»@HCI_London @HardeepSPuri #airindia #VandeBharatMission,airindia,negative,1.0,16.7,74.47,Negative,0.5000766634941101,ensemble
3296,2020-07-06 10:20:10+00:00,TGIS_Aviation,1.28008e+18,1,1,United Kingdom,UAE firm in bid to buy Jet Airways  #UAE #JetAirways #airline #aircraftfinance #aviationfinance #aviation https://t.co/amr1CObbku,jetairways,negative,1.0,15.15,76.915,Neutral,0.5443586826324462,ensemble
2642,2020-07-12 13:01:23+00:00,LiveFromALounge,1.2823e+18,1,8,instagram.com/livefromalounge,List of all the Repatriation Flights operating between India and #UAE (July 12 - July 26) : https://t.co/K2CUQ5eIg6 #AbuDhabi #AirArabia #AirIndiaExpress #CoVid19 #Dubai #Emirates #Etihad #FlyDubai #IndiGo #RepatriationFlightsToIndia #Sharjah #Spicejet by Ajay https://t.co/Ibtu2EqASU,airindia,negative,1.0,26.9167,75.8667,Neutral,0.5394158005714417,ensemble
3045,2020-07-08 05:53:51+00:00,ShubhamDkk,1.28074e+18,0,0,"Mumbai, India","@airindiain https://t.co/fV3SZzv7Ne

I took the #AirIndia  flight under #VandeBharatMission from Amsterdam to Mumbai. And shared the experience and all the process in this video.

If any of your friends or family member are planning to travel back to India do share it with them.",airindia,negative,1.0,31.6167,74.85,Neutral,0.5181573271751404,ensemble
4707,2020-06-25 09:28:19+00:00,thevar_raj,1.27608e+18,0,0,Mumbai,"@IndiGo6E need full refund for PNR OPNV9E &amp; VF49PL 

@DGCAIndia @HardeepSPuri Request ur attention. #indigoairlines refuses to give refund. 

I gt refund fr 6jun flight 4m @flyspicejet (same pax n sector)

Y is @IndiGo6E refusing. #RefundPassengers https://t.co/rjELWh5U9S",spicejet,positive,1.0,23.03,72.58,Negative,0.5038616026878358,ensemble
4781,2020-06-24 12:43:14+00:00,delhi_aviation,1.27577e+18,1,3,"New Delhi, India","@airvistara Airbus A320neo approaching @DelhiAirport as the sun rises in front ð
[5 March 2020]

#aviation #airbus #A320 #A320neo #spotvistara #vistara #airvistara #planespotting #aviationphotography https://t.co/cXl0MKnJvU",vistara,negative,1.0,20.9333,77.75,Neutral,0.5100133180618286,ensemble
3691,2020-07-02 12:11:25+00:00,voxya_,1.27866e+18,0,0,India,"#AirIndia flight booking status and refund issue, complaint filed against @airindiain 
https://t.co/KlZxW3xu2V",airindia,negative,1.0,19.0833,74.7333,Negative,0.4261319580078125,ensemble
4879,2020-06-23 16:18:39+00:00,SouthEndRyan,1.27546e+18,1,1,"Winnipeg, Manitoba","Why doesnât his shrine get torn down? Did more than the worst 300 police officers in the world.......Silence. 
This is messed up! #AirIndia #PoliceBrutality #CdnPoli https://t.co/kyQlyP3pug",airindia,negative,1.0,27.33,88.62,Negative,0.8233333079444037,ensemble
6771,2020-06-09 11:12:52+00:00,FauzanFazl,1.27031e+18,2,1,,"@BindraManjot @HardeepSPuri @amritabhinder @airindiain @MoCA_GoI @AAI_Official @PIB_India @JetAirways also has 6 short haul #Boeing737NG Aircrafts, Pilots &amp; Cabin Crew to do repatriation flights to Singapore, UAE &amp; other Gulf countries #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",airindia,positive,1.0,12.9699,77.598,Neutral,0.4834119200706482,ensemble
6590,2020-06-10 11:12:58+00:00,BagraManas,1.27068e+18,0,2,New Delhi,"Vande Bharat Mission Phase 3 â Air India Opens Booking for Flights from European Countries

#vandebharatmission3 #airindia #london #europe https://t.co/jMbwgr4gum",airindia,neutral,1.0,26.9167,75.8667,Neutral,0.5494706511497497,ensemble
2142,2020-07-15 17:52:17+00:00,roxsstar,1.28346e+18,0,4,INDIA ð®ð³,"#AirIndia employees after knowing 
5 years leave without pay.. https://t.co/IWO5OpMNiu",airindia,negative,1.0,19.15,77.3333,Neutral,0.345028444480896,ensemble
2548,2020-07-13 10:56:10+00:00,MonalishaNand,1.28263e+18,0,0,"The Hague, The Netherlands","I kept trying to connect airindia from more than 2 hours. No one picked up the phone, after that one guy pick the phone but not audible clearly. I tried to book a ticket from Amsterdam to Delhi but website not responding. 
Anyone tell me how to book a ticket. 
#AirIndia",airindia,negative,1.0,20.7333,77.0,Negative,0.6076963932037354,ensemble
3792,2020-07-01 11:58:44+00:00,FauzanFazl,1.2783e+18,1,1,,"@Aviationskipper Really Sad News! I hope some of these Pilots, Cabin Crew get absorbed with @JetAirways as it's on the verge of revival. #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways",jetairways,positive,0.701,19.18,72.9633,Negative,0.3538321861267089,ensemble
2415,2020-07-14 23:43:29+00:00,Aviationskipper,1.28319e+18,0,0,"Gurgaon, India","Indian Newspapers Found In Melting Glaciers In France Are From 1966 Air India Plane Crash. 
#aircrash #glaciers #meltingglaciers #aviation #india #Airindia #avgeek #AvGeek #aviationgeeks https://t.co/r4RY34EoQ1",Unknown,positive,0.6487,15.5,80.05,Neutral,0.32308019399642945,ensemble
1330,2020-07-21 17:47:43+00:00,caaman0709,1.28563e+18,0,0,,@DGCAIndia @flyspicejet Kindly do the needful asap. #Spicejet #Patheticservice https://t.co/9hTUMsWsXi,spicejet,negative,1.0,28.6667,77.4167,Neutral,0.4386458158493042,ensemble
1832,2020-07-17 12:10:58+00:00,Rahulyadav2014,1.2841e+18,3,17,"Ghaziabad, India",On 1 hand #AirIndia âs brave pilots risk their lives in evacuation from war zones &amp; #VandeBharatMission 2save Indians &amp; while doing so 55 of them caught #Covid putting their families at risk too &amp; they r rewarded by cutting 60% of their gross emoluments &amp; top management only 3.5% https://t.co/BfRiXGakFF,airindia,neutral,1.0,28.8154,79.025,Neutral,0.3261026527404785,ensemble
4274,2020-06-29 08:53:21+00:00,FauzanFazl,1.27753e+18,1,1,,@amegupte @jetairways2020 @jetairways @JetAirways has the capacity &amp; capability to do repatriation flights. Apart from #AirIndia only Jet Airways has long haul aircrafts #Boeing777 #Airbus330 Pilots &amp; CabinCrew to assist with these repatriation flights #JetAirways #9W #JetRevival #MakeJetFlyAgain #SaveJetAirways,airindia,neutral,0.6631,27.15,78.3949,Neutral,0.36111243724822994,ensemble
1410,2020-07-21 07:19:43+00:00,naashonomics,1.28547e+18,0,0,San Jose,#sensex #nifty #indigo #airindia 58% are ready to #travel https://t.co/XDsA7Ubmai,airindia,negative,0.6946,22.47,70.07,Positive,0.585726910686493,ensemble
4956,2020-06-23 08:24:09+00:00,surlyfurious,1.27534e+18,0,0,"London, United Kingdom","@HardeepSPuri @airindiain What do you have to say about this news ""Citing âunfair practicesâ, US to restrict Air India repatriation flights"" https://t.co/zrfPyTd784

Why not just start international flights.

#VandeBharatMission #VBM #airindia",airindia,neutral,0.3498,26.7611,83.3667,Negative,0.39153401060104365,ensemble
